Date,Time,WindDirection,WindSpeedAvg60min,WindGust,Temperature,Sunshineperhour,GlobalRadiation,HorizontalVisibility,CloudCover,AvgDailyTemperature,capacity,volume,percentage,emission,emissionfactor
2021-01-10,12:00:00,230,30,60,5.1000000000000005,3,56,75,8,1.6416666666666666,2192955,2192955,0.23437149822712,0,0.0
2021-01-10,13:00:00,230,30,60,4.6000000000000005,3,37,75,8,1.6416666666666666,1561325,1561325,0.16686050593853,0,0.0
2021-01-10,14:00:00,230,30,50,4.5,0,12,75,8,1.6416666666666666,785574,785574,0.083951726555824,0,0.0
2021-01-10,15:00:00,250,30,60,4.2,0,2,70,8,1.6416666666666666,174718,174718,0.018670963123441,0,0.0
2021-01-10,16:00:00,230,30,60,3.9,0,0,70,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,17:00:00,230,30,60,3.9,0,0,70,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,18:00:00,230,30,60,3.9,0,0,69,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,19:00:00,210,40,70,3.7,0,0,67,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,20:00:00,220,40,70,3.6,0,0,66,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,21:00:00,220,40,70,3.7,0,0,65,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,22:00:00,210,40,70,3.5,0,0,61,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,23:00:00,220,40,70,3.8,0,0,63,8,1.6416666666666666,0,0,0.0,0,0.0
2021-01-10,00:00:00,220,40,70,3.7,0,0,60,8,4.9625,0,0,0.0,0,0.0
2021-01-11,01:00:00,210,40,70,3.6,0,0,58,8,4.9625,0,0,0.0,0,0.0
2021-01-11,02:00:00,200,50,80,3.3000000000000003,0,0,50,8,4.9625,0,0,0.0,0,0.0
2021-01-11,03:00:00,200,50,80,2.9000000000000004,0,0,39,8,4.9625,0,0,0.0,0,0.0
2021-01-11,04:00:00,210,40,80,3.4000000000000004,0,0,31,8,4.9625,0,0,0.0,0,0.0
2021-01-11,05:00:00,210,50,90,3.8,0,0,48,8,4.9625,0,0,0.0,0,0.0
2021-01-11,06:00:00,200,60,110,3.8,0,0,56,8,4.9625,0,0,0.0,0,0.0
2021-01-11,07:00:00,210,50,100,3.8,0,0,58,8,4.9625,1742,1742,0.0001860394986579,0,0.0
2021-01-11,08:00:00,210,50,100,4.0,0,1,59,8,4.9625,55888,55888,0.0059684473089874,0,0.0
2021-01-11,09:00:00,220,50,90,4.4,0,5,65,8,4.9625,214187,214187,0.02287295088172,0,0.0
2021-01-11,10:00:00,210,60,100,4.7,0,6,70,8,4.9625,440618,440618,0.047051675617695,0,0.0
2021-01-11,11:00:00,210,50,90,4.9,0,15,70,8,4.9625,720215,720215,0.076905772089958,0,0.0
2021-01-11,12:00:00,220,60,110,5.0,0,14,70,8,4.9625,656950,656950,0.070147722959518,0,0.0
2021-01-11,13:00:00,220,60,120,5.2,0,11,70,8,4.9625,518438,518438,0.055355548858643,0,0.0
2021-01-11,14:00:00,220,60,110,5.5,0,9,69,8,4.9625,401939,401939,0.042915001511574,0,0.0
2021-01-11,15:00:00,230,60,120,5.800000000000001,0,1,70,8,4.9625,109207,109207,0.011659647338092,0,0.0
2021-01-11,16:00:00,230,60,110,6.2,0,0,75,8,4.9625,0,0,0.0,0,0.0
2021-01-11,17:00:00,220,60,130,6.1000000000000005,0,0,70,8,4.9625,0,0,0.0,0,0.0
2021-01-11,18:00:00,230,60,110,6.1000000000000005,0,0,58,8,4.9625,0,0,0.0,0,0.0
2021-01-11,19:00:00,230,50,110,5.9,0,0,56,8,4.9625,0,0,0.0,0,0.0
2021-01-11,20:00:00,230,60,120,6.5,0,0,65,8,4.9625,0,0,0.0,0,0.0
2021-01-11,21:00:00,230,60,110,6.7,0,0,69,8,4.9625,0,0,0.0,0,0.0
2021-01-11,22:00:00,230,60,130,6.800000000000001,0,0,60,8,4.9625,0,0,0.0,0,0.0
2021-01-11,23:00:00,230,60,110,7.0,0,0,61,8,4.9625,0,0,0.0,0,0.0
2021-01-11,00:00:00,230,70,120,6.9,0,0,50,8,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,01:00:00,240,60,130,7.1000000000000005,0,0,46,8,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,02:00:00,250,50,100,7.7,0,0,57,8,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,03:00:00,250,40,90,7.9,0,0,57,8,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,04:00:00,260,50,100,8.200000000000001,0,0,60,8,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,05:00:00,280,50,90,7.800000000000001,0,0,63,8,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,06:00:00,290,30,90,7.4,0,0,65,8,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,07:00:00,330,30,80,6.6000000000000005,0,0,65,8,5.233333333333333,2186,2186,0.0002332452568225,0,0.0
2021-01-12,08:00:00,330,40,80,6.0,2,11,65,8,5.233333333333333,141745,141745,0.015123659744859,0,0.0
2021-01-12,09:00:00,320,30,80,6.0,0,23,70,8,5.233333333333333,730029,730029,0.077888749539852,0,0.0
2021-01-12,10:00:00,320,40,100,6.300000000000001,5,58,70,7,5.233333333333333,1552928,1552928,0.16568024456501,0,0.0
2021-01-12,11:00:00,320,50,100,6.0,7,76,80,3,5.233333333333333,2541738,2541738,0.27116525173187,0,0.0
2021-01-12,12:00:00,300,50,100,6.800000000000001,10,89,82,1,5.233333333333333,2684954,2684954,0.28643375635147,0,0.0
2021-01-12,13:00:00,300,40,100,6.7,8,62,80,3,5.233333333333333,2325673,2325673,0.24809575080872,0,0.0
2021-01-12,14:00:00,290,40,130,4.4,7,25,70,4,5.233333333333333,1365012,1365012,0.14561040699482,0,0.0
2021-01-12,15:00:00,300,30,120,3.9,2,14,70,4,5.233333333333333,325037,325037,0.034671548753977,0,0.0
2021-01-12,16:00:00,320,20,70,3.3000000000000003,0,0,70,1,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,17:00:00,310,20,30,2.4000000000000004,0,0,65,0,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,18:00:00,280,20,40,1.2000000000000002,0,0,65,0,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,19:00:00,270,20,40,2.0,0,0,70,2,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,20:00:00,270,20,40,2.8000000000000003,0,0,74,1,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,21:00:00,300,30,80,3.4000000000000004,0,0,75,4,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,22:00:00,260,20,60,2.5,0,0,70,0,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,23:00:00,240,30,50,2.3000000000000003,0,0,70,1,5.233333333333333,0,0,0.0,0,0.0
2021-01-12,00:00:00,260,30,90,2.4000000000000004,0,0,65,7,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,01:00:00,260,30,60,2.9000000000000004,0,0,70,5,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,02:00:00,270,30,60,3.1,0,0,47,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,03:00:00,270,30,80,3.5,0,0,70,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,04:00:00,270,40,70,3.8,0,0,74,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,05:00:00,270,30,70,3.9,0,0,75,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,06:00:00,270,30,70,3.8,0,0,75,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,07:00:00,250,30,70,3.7,0,1,75,8,4.316666666666667,3631,3631,0.0003870750078931,0,0.0
2021-01-13,08:00:00,260,30,80,4.6000000000000005,8,24,75,8,4.316666666666667,270883,270883,0.028876040130854,0,0.0
2021-01-13,09:00:00,260,40,80,5.0,8,44,73,6,4.316666666666667,1066650,1066650,0.11370085179806,0,0.0
2021-01-13,10:00:00,280,40,80,5.4,8,67,75,4,4.316666666666667,2165796,2165796,0.23085699975491,0,0.0
2021-01-13,11:00:00,290,50,100,6.0,3,65,80,7,4.316666666666667,2808149,2808149,0.29931598901749,0,0.0
2021-01-13,12:00:00,270,50,100,5.5,5,55,78,4,4.316666666666667,2542853,2542853,0.27102848887444,0,0.0
2021-01-13,13:00:00,270,50,90,5.300000000000001,7,56,80,8,4.316666666666667,1902004,1902004,0.20271649956703,0,0.0
2021-01-13,14:00:00,270,40,90,5.0,3,17,75,8,4.316666666666667,1086625,1086625,0.11580870300531,0,0.0
2021-01-13,15:00:00,270,40,80,4.9,0,3,75,8,4.316666666666667,194018,194018,0.020677102729678,0,0.0
2021-01-13,16:00:00,270,30,70,4.6000000000000005,0,0,75,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,17:00:00,280,30,70,4.4,0,0,70,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,18:00:00,280,20,50,4.5,0,0,70,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,19:00:00,280,20,50,4.9,0,0,70,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,20:00:00,330,30,90,4.6000000000000005,0,0,60,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,21:00:00,340,20,60,4.2,0,0,70,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,22:00:00,360,20,60,4.0,0,0,73,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,23:00:00,360,20,50,3.6,0,0,75,8,4.316666666666667,0,0,0.0,0,0.0
2021-01-13,00:00:00,10,10,30,3.3000000000000003,0,0,75,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,01:00:00,360,20,30,2.8000000000000003,0,0,75,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,02:00:00,310,10,20,1.5,0,0,70,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,03:00:00,320,10,20,0.5,0,0,65,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,04:00:00,20,10,20,0.2,0,0,65,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,05:00:00,40,20,20,0.7000000000000001,0,0,70,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,06:00:00,70,10,20,0.4,0,0,65,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,07:00:00,70,20,30,1.0,0,0,70,8,1.1541666666666668,2652,2652,0.000282455002889,0,0.0
2021-01-14,08:00:00,80,20,40,1.5,0,10,70,8,1.1541666666666668,307208,307208,0.032718643546104,0,0.0
2021-01-14,09:00:00,90,30,60,1.9,0,24,75,8,1.1541666666666668,1213685,1213685,0.12925709784031,0,0.0
2021-01-14,10:00:00,110,40,70,2.1,0,45,75,8,1.1541666666666668,2007280,2007280,0.21376700699329,0,0.0
2021-01-14,11:00:00,100,40,80,2.3000000000000003,0,51,75,8,1.1541666666666668,2215671,2215671,0.23595100641251,0,0.0
2021-01-14,12:00:00,100,50,80,2.2,0,47,75,8,1.1541666666666668,1923955,1923955,0.20487800240517,0,0.0
2021-01-14,13:00:00,90,50,70,2.1,3,42,75,8,1.1541666666666668,1485140,1485140,0.15814350545406,0,0.0
2021-01-14,14:00:00,80,50,90,1.9,10,29,75,8,1.1541666666666668,782316,782316,0.08330112695694,0,0.0
2021-01-14,15:00:00,90,50,80,1.7000000000000002,2,6,75,8,1.1541666666666668,172003,172003,0.018314322456717,0,0.0
2021-01-14,16:00:00,70,50,80,1.3,0,0,75,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,17:00:00,70,50,80,1.1,0,0,75,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,18:00:00,70,40,80,0.8,0,0,75,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,19:00:00,60,40,70,0.0,0,0,70,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,20:00:00,50,40,60,-0.1,0,0,70,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,21:00:00,40,40,60,-0.4,0,0,66,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,22:00:00,40,40,60,-0.5,0,0,67,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,23:00:00,40,40,70,-0.6000000000000001,0,0,70,8,1.1541666666666668,0,0,0.0,0,0.0
2021-01-14,00:00:00,40,40,60,-0.4,0,0,75,8,1.2,0,0,0.0,0,0.0
2021-01-15,01:00:00,10,20,50,0.0,0,0,75,8,1.2,0,0,0.0,0,0.0
2021-01-15,02:00:00,360,30,40,0.5,0,0,75,8,1.2,0,0,0.0,0,0.0
2021-01-15,03:00:00,360,20,40,0.8,0,0,75,8,1.2,0,0,0.0,0,0.0
2021-01-15,04:00:00,10,20,40,0.9,0,0,75,8,1.2,0,0,0.0,0,0.0
2021-01-15,05:00:00,10,20,50,1.2000000000000002,0,0,75,8,1.2,0,0,0.0,0,0.0
2021-01-15,06:00:00,30,20,50,1.5,0,0,80,8,1.2,0,0,0.0,0,0.0
2021-01-15,07:00:00,330,20,40,1.0,0,0,75,8,1.2,1817,1817,0.0001933472522068,0,0.0
2021-01-15,08:00:00,330,10,30,1.4,0,5,75,8,1.2,87523,87523,0.0093130553141236,0,0.0
2021-01-15,09:00:00,320,20,30,1.4,0,9,75,8,1.2,332431,332431,0.035371776670218,0,0.0
2021-01-15,10:00:00,290,10,20,1.5,0,11,75,8,1.2,562172,562172,0.059814851731062,0,0.0
2021-01-15,11:00:00,320,10,30,2.1,0,18,75,8,1.2,735968,735968,0.078303776681423,0,0.0
2021-01-15,12:00:00,10,20,30,2.2,0,16,75,8,1.2,767040,767040,0.081606678664684,0,0.0
2021-01-15,13:00:00,290,10,20,2.2,0,12,71,8,1.2,648169,648169,0.068957202136517,0,0.0
2021-01-15,14:00:00,0,10,20,2.3000000000000003,0,9,75,8,1.2,432254,432254,0.045984823256731,0,0.0
2021-01-15,15:00:00,0,10,20,1.5,0,2,70,8,1.2,128970,128970,0.013719882816076,0,0.0
2021-01-15,16:00:00,40,0,10,0.8,0,0,67,8,1.2,0,0,0.0,0,0.0
2021-01-15,17:00:00,190,10,20,0.9,0,0,67,8,1.2,0,0,0.0,0,0.0
2021-01-15,18:00:00,140,10,20,0.8,0,0,66,8,1.2,0,0,0.0,0,0.0
2021-01-15,19:00:00,190,10,20,0.7000000000000001,0,0,65,8,1.2,0,0,0.0,0,0.0
2021-01-15,20:00:00,200,10,20,1.4,0,0,70,8,1.2,0,0,0.0,0,0.0
2021-01-15,21:00:00,200,20,40,1.5,0,0,70,8,1.2,0,0,0.0,0,0.0
2021-01-15,22:00:00,200,20,30,1.4,0,0,69,8,1.2,0,0,0.0,0,0.0
2021-01-15,23:00:00,200,20,30,1.2000000000000002,0,0,68,8,1.2,0,0,0.0,0,0.0
2021-01-15,00:00:00,200,20,30,1.4,0,0,70,8,0.775,0,0,0.0,0,0.0
2021-01-16,01:00:00,200,20,30,1.5,0,0,70,8,0.775,0,0,0.0,0,0.0
2021-01-16,02:00:00,210,20,40,1.4,0,0,70,8,0.775,0,0,0.0,0,0.0
2021-01-16,03:00:00,190,20,40,1.7000000000000002,0,0,70,8,0.775,0,0,0.0,0,0.0
2021-01-16,04:00:00,190,20,50,1.7000000000000002,0,0,75,8,0.775,0,0,0.0,0,0.0
2021-01-16,05:00:00,190,20,50,1.5,0,0,75,8,0.775,0,0,0.0,0,0.0
2021-01-16,06:00:00,210,30,50,1.8,0,0,75,8,0.775,0,0,0.0,0,0.0
2021-01-16,07:00:00,230,30,80,1.8,0,1,80,8,0.775,6265,6265,0.000666057516355,0,0.0
2021-01-16,08:00:00,210,30,60,1.8,0,9,78,8,0.775,172582,172582,0.018347358331084,0,0.0
2021-01-16,09:00:00,200,40,70,1.9,0,21,72,8,0.775,542178,542178,0.057637449353933,0,0.0
2021-01-16,10:00:00,200,40,70,1.9,0,26,74,8,0.775,869328,869328,0.092412576079369,0,0.0
2021-01-16,11:00:00,190,40,70,1.9,0,26,78,8,0.775,1004976,1004976,0.10682850331068,0,0.0
2021-01-16,12:00:00,190,50,90,1.9,0,20,80,8,0.775,914173,914173,0.097172625362873,0,0.0
2021-01-16,13:00:00,190,60,100,1.6,0,12,82,8,0.775,669541,669541,0.071166627109051,0,0.0
2021-01-16,14:00:00,180,60,130,-0.5,0,6,18,8,0.775,391151,391151,0.041574575006962,0,0.0
2021-01-16,15:00:00,160,50,110,-0.8,0,2,13,8,0.775,118542,118542,0.012599147856236,0,0.0
2021-01-16,16:00:00,160,50,80,-0.9,0,0,16,8,0.775,0,0,0.0,0,0.0
2021-01-16,17:00:00,160,40,80,-0.9,0,0,15,8,0.775,0,0,0.0,0,0.0
2021-01-16,18:00:00,160,40,70,-0.8,0,0,24,8,0.775,0,0,0.0,0,0.0
2021-01-16,19:00:00,170,40,70,-0.5,0,0,35,8,0.775,0,0,0.0,0,0.0
2021-01-16,20:00:00,180,30,60,-0.3,0,0,50,8,0.775,0,0,0.0,0,0.0
2021-01-16,21:00:00,170,30,60,-0.2,0,0,50,8,0.775,0,0,0.0,0,0.0
2021-01-16,22:00:00,180,30,60,-0.2,0,0,42,8,0.775,0,0,0.0,0,0.0
2021-01-16,23:00:00,180,30,50,-0.1,0,0,39,8,0.775,0,0,0.0,0,0.0
2021-01-16,00:00:00,180,30,50,0.0,0,0,17,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,01:00:00,170,30,50,0.2,0,0,14,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,02:00:00,180,30,50,0.4,0,0,14,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,03:00:00,170,20,40,0.5,0,0,20,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,04:00:00,170,20,40,0.6000000000000001,0,0,16,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,05:00:00,170,10,20,0.5,0,0,10,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,06:00:00,210,10,20,0.6000000000000001,0,0,11,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,07:00:00,250,10,20,0.6000000000000001,0,1,13,8,3.391666666666667,3232,3232,0.0003432974917814,0,0.0
2021-01-17,08:00:00,280,20,30,3.3000000000000003,0,8,50,8,3.391666666666667,183290,183290,0.019468111917377,0,0.0
2021-01-17,09:00:00,270,20,40,4.7,0,27,60,8,3.391666666666667,712139,712139,0.075637124478817,0,0.0
2021-01-17,10:00:00,290,20,50,5.5,3,54,59,8,3.391666666666667,1513289,1513289,0.16072249412537,0,0.0
2021-01-17,11:00:00,300,20,60,6.9,5,70,66,1,3.391666666666667,1957501,1957501,0.20789374411106,0,0.0
2021-01-17,12:00:00,310,30,70,7.800000000000001,8,92,66,3,3.391666666666667,2101160,2101160,0.22314250469208,0,0.0
2021-01-17,13:00:00,300,30,70,7.4,2,37,64,8,3.391666666666667,1790013,1790013,0.19009174406528,0,0.0
2021-01-17,14:00:00,340,40,100,5.9,3,24,60,8,3.391666666666667,1096835,1096835,0.11647507548332,0,0.0
2021-01-17,15:00:00,300,30,60,5.4,0,3,65,8,3.391666666666667,269006,269006,0.028565317392349,0,0.0
2021-01-17,16:00:00,270,10,40,4.6000000000000005,0,0,62,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,17:00:00,260,20,40,4.3,0,0,59,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,18:00:00,270,20,40,4.3,0,0,60,6,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,19:00:00,260,20,50,4.9,0,0,61,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,20:00:00,260,20,40,4.4,0,0,61,8,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,21:00:00,250,20,40,3.4000000000000004,0,0,61,1,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,22:00:00,230,20,30,2.8000000000000003,0,0,60,5,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,23:00:00,230,20,40,2.4000000000000004,0,0,61,5,3.391666666666667,0,0,0.0,0,0.0
2021-01-17,00:00:00,230,30,50,3.0,0,0,65,5,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,01:00:00,230,20,40,2.5,0,0,65,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,02:00:00,230,30,50,3.0,0,0,64,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,03:00:00,230,20,50,3.1,0,0,62,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,04:00:00,230,30,60,3.6,0,0,60,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,05:00:00,220,30,60,3.9,0,0,60,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,06:00:00,220,40,70,3.9,0,0,59,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,07:00:00,240,40,70,4.4,0,1,61,8,4.841666666666667,5557,5557,0.0005897224764339,0,0.0
2021-01-18,08:00:00,220,40,80,4.6000000000000005,0,6,61,8,4.841666666666667,181163,181163,0.019224865362048,0,0.0
2021-01-18,09:00:00,220,40,80,5.1000000000000005,0,25,63,8,4.841666666666667,655267,655267,0.06953402608633,0,0.0
2021-01-18,10:00:00,230,50,90,5.5,0,35,66,8,4.841666666666667,1231516,1231516,0.13067799806595,0,0.0
2021-01-18,11:00:00,230,50,90,5.7,0,27,66,8,4.841666666666667,1433669,1433669,0.15212349593639,0,0.0
2021-01-18,12:00:00,230,50,90,6.300000000000001,0,27,65,8,4.841666666666667,1384836,1384836,0.1469362527132,0,0.0
2021-01-18,13:00:00,230,40,80,6.300000000000001,0,17,67,8,4.841666666666667,1016162,1016162,0.10781472176313,0,0.0
2021-01-18,14:00:00,230,40,80,6.2,2,17,70,7,4.841666666666667,623936,623936,0.066197149455547,0,0.0
2021-01-18,15:00:00,230,50,100,5.7,0,2,70,8,4.841666666666667,213262,213262,0.022625500336289,0,0.0
2021-01-18,16:00:00,240,40,100,5.800000000000001,0,0,69,8,4.841666666666667,3048,3048,0.0003233600000385,0,0.0
2021-01-18,17:00:00,230,40,80,5.4,0,0,70,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,18:00:00,220,40,80,5.300000000000001,0,0,62,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,19:00:00,220,50,90,5.2,0,0,65,7,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,20:00:00,220,50,90,5.300000000000001,0,0,67,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,21:00:00,220,50,90,5.0,0,0,64,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,22:00:00,210,50,80,5.5,0,0,61,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,23:00:00,210,60,100,5.9,0,0,66,8,4.841666666666667,0,0,0.0,0,0.0
2021-01-18,00:00:00,200,70,110,5.7,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,01:00:00,200,60,110,5.4,0,0,65,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,02:00:00,190,60,110,4.800000000000001,0,0,62,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,03:00:00,200,60,130,4.6000000000000005,0,0,63,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,04:00:00,200,60,120,4.800000000000001,0,0,56,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,05:00:00,190,70,120,5.4,0,0,60,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,06:00:00,210,70,130,6.1000000000000005,0,0,57,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,07:00:00,220,80,160,6.800000000000001,0,0,56,8,7.720833333333334,3276,3276,0.0003473430115263,0,0.0
2021-01-19,08:00:00,230,90,160,7.4,0,2,40,8,7.720833333333334,64849,64849,0.0068755126558244,0,0.0
2021-01-19,09:00:00,230,80,150,7.9,0,7,44,8,7.720833333333334,269131,269131,0.02853325009346,0,0.0
2021-01-19,10:00:00,240,70,130,9.5,0,8,34,8,7.720833333333334,483640,483640,0.051273625344038,0,0.0
2021-01-19,11:00:00,240,70,130,9.9,0,10,45,8,7.720833333333334,653057,653057,0.069232024252415,0,0.0
2021-01-19,12:00:00,240,70,150,10.2,0,13,66,8,7.720833333333334,715555,715555,0.075854696333408,0,0.0
2021-01-19,13:00:00,240,80,170,10.3,0,11,67,8,7.720833333333334,660400,660400,0.070005297660828,0,0.0
2021-01-19,14:00:00,240,80,170,10.0,2,15,70,8,7.720833333333334,502932,502932,0.05331102386117,0,0.0
2021-01-19,15:00:00,240,80,170,9.8,0,3,70,8,7.720833333333334,143429,143429,0.015203052200377,0,0.0
2021-01-19,16:00:00,230,80,160,9.7,0,0,70,8,7.720833333333334,3239,3239,0.0003433150122873,0,0.0
2021-01-19,17:00:00,220,70,130,9.3,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,18:00:00,220,80,170,9.1,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,19:00:00,210,80,150,8.6,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,20:00:00,200,80,140,7.9,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,21:00:00,200,70,130,7.4,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,22:00:00,200,80,140,7.4,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,23:00:00,200,60,130,7.300000000000001,0,0,70,8,7.720833333333334,0,0,0.0,0,0.0
2021-01-19,00:00:00,200,70,120,7.2,0,0,70,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,01:00:00,190,60,120,6.9,0,0,70,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,02:00:00,200,60,130,7.0,0,0,66,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,03:00:00,190,60,120,7.4,0,0,70,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,04:00:00,200,70,130,7.7,0,0,70,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,05:00:00,190,60,120,8.0,0,0,75,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,06:00:00,200,60,120,8.200000000000001,0,0,75,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,07:00:00,190,60,120,8.4,0,0,70,8,8.995833333333334,4300,4300,0.0004555052437353,0,0.0
2021-01-20,08:00:00,190,60,120,8.200000000000001,0,9,70,8,8.995833333333334,172597,172597,0.018282890319824,0,0.0
2021-01-20,09:00:00,200,60,120,9.0,0,13,75,8,8.995833333333334,782032,782032,0.082836247980595,0,0.0
2021-01-20,10:00:00,190,70,120,9.2,0,24,80,8,8.995833333333334,1332198,1332198,0.14110724627972,0,0.0
2021-01-20,11:00:00,190,70,120,9.5,2,42,83,8,8.995833333333334,1613120,1613120,0.17085625231266,0,0.0
2021-01-20,12:00:00,180,60,110,9.4,0,24,80,8,8.995833333333334,1516794,1516794,0.16064800322056,0,0.0
2021-01-20,13:00:00,170,60,110,9.4,0,27,80,8,8.995833333333334,1247268,1247268,0.13209675252438,0,0.0
2021-01-20,14:00:00,170,60,110,9.7,0,17,83,8,8.995833333333334,864170,864170,0.091520048677921,0,0.0
2021-01-20,15:00:00,180,60,100,9.4,2,6,83,8,8.995833333333334,299204,299204,0.031686179339886,0,0.0
2021-01-20,16:00:00,180,60,110,9.6,0,0,83,8,8.995833333333334,4827,4827,0.0005111725185997,0,0.0
2021-01-20,17:00:00,180,60,110,9.7,0,0,83,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,18:00:00,180,70,120,10.2,0,0,83,8,8.995833333333334,0,0,0.0,0,0.0
2021-01-20,19:00:00,190,70,130,10.6,0,0,83,8,8.995833333333334,0,0,0.0,0,0.0
